id,name,label,wiki_url,properties
461,Đại học Bang Florida,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Bang_Florida,"{""Tên cũ"": [""Viện Florida (1854–1857)"", ""Học viện Nữ Tallahassee (1843–1858)"", ""Chủng viện Tây Florida (1857–1860; 1865–1901)"", ""Viện Quân sự và Đại học Florida (1860–1865)"", ""Trường Cao đẳng Văn học của Đại học Florida (1883–1885)"", ""Đại học Florida (1885–1903)"", ""Cao đẳng Bang Florida (1901–1905)"", ""Cao đẳng Nữ Florida (1905)"", ""Cao đẳng Bang Florida cho Phụ nữ (1905–1947)""], ""Khẩu hiệu"": ""Vires, Artes, Mores ( Latinh )"", ""Khẩu hiệu trong Tiếng Anh"": ""\""Sức mạnh, Kỹ năng, Phẩm chất\"""", ""Loại hình"": ""Công lập Đại học nghiên cứu"", ""Thành lập"": [""24 tháng 1 năm 1851"", "";"", ""174 năm trước"", ""("", ""1851-01-24"", "")"", ""["", ""note 1"", ""]""], ""Tổ chức mẹ"": ""Hệ thống Đại học Bang Florida"", ""Công nhận"": ""SACSCOC"", ""Liên kết học tập"": ""ORAU URA Sea-grant Space-grant"", ""Tài trợ"": ""947 triệu USD (2023) [ 4 ]"", ""Kinh phí"": ""3 tỷ USD (2024) [ 5 ]"", ""Viện trưởng"": ""Richard D. McCullough [ 6 ]"", ""Phó hiệu trưởng"": ""James J. Clark [ 7 ]"", ""Giảng viên"": ""2.727 [ 8 ]"", ""Nhân viên quản lý"": ""3.920 [ 8 ]"", ""Sinh viên"": ""43.701 (mùa thu 2023) [ 9 ]"", ""Sinh viên đại học"": ""31.933 (mùa thu 2023) [ 10 ]"", ""Sinh viên sau đại học"": ""11.768 (mùa thu 2023) [ 10 ]"", ""Vị trí"": [""Tallahassee"", "","", ""Florida"", "","", ""Hoa Kỳ"", ""30°26′31″B"", ""84°17′53″T"", ""﻿ / ﻿"", ""30,442°B 84,298°T"", ""﻿ /"", ""30.442; -84.298""], ""Khuôn viên"": [""Thành phố cỡ trung"", ""["", ""12"", ""]"", "", 487,5 mẫu Anh (1,973 km"", ""2"", "") (Khuôn viên chính)"", ""["", ""11"", ""]"", ""Tổng cộng, 1.715,5 mẫu Anh (6,942 km"", ""2"", "")""], ""Các khuôn viên khác"": ""Daytona Beach Fort Pierce Orlando Panama City Pensacola Sarasota London Florence Panama City Valencia"", ""Báo chí"": ""The Capital Collegian FSView & Florida Flambeau"", ""Màu"": [""Garnet và Gold"", ""["", ""13"", ""]"", ""["", ""14"", ""]""], ""Biệt danh"": ""Seminoles Noles"", ""Liên kết thể thao"": ""NCAA Division I FBS – ACC"", ""Linh vật"": ""Osceola and Renegade Cimarron"", ""Website"": ""fsu .edu""}"
465,Đại học Cần Thơ,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_C%E1%BA%A7n_Th%C6%A1,"{""Tên cũ"": ""Viện Đại học Cần Thơ [ 1 ]"", ""Loại"": ""Đại học đa ngành hệ công lập định hướng đại học đa thành viên"", ""Khẩu hiệu"": ""Đồng thuận - Tận tâm - Chuẩn mực - Sáng tạo"", ""Thành lập"": ""31 tháng 3 năm 1966 ; 59 năm trước ( 1966-03-31 )"", ""Hội đồng trường"": ""GS.TS. Nguyễn Thanh Phương ( Chủ tịch )"", ""Hiệu trưởng"": ""PGS.TS. Trần Trung Tính [ 3 ]"", ""Giảng viên"": ""1.104 người (trong đó có 597 Tiến sĩ với 20 người có chức danh Giáo sư và 175 người chức danh Phó Giáo sư) (2024)"", ""Viết tắt"": [""CTU"", ""Đại học CTU""], ""Thành viên của"": [""Sở Giáo dục và Đào tạo Thành phố CầnThơ"", ""["", ""2"", ""]"", ""Hệ thống Đại học ASEAN""], ""Thành viên"": ""Trường Trung học phổ thông Thực hành Sư phạm [ 5 ]"", ""Phó hiệu trưởng"": [""PGS.TS."", ""Nguyễn Hiếu Trung"", ""GS.TS."", ""Trần Ngọc Hải""], ""Sinh viên đại học"": [""33.190 người hệ chính quy (2024)"", ""3.484 người hệ vừa làm vừa học (2024)"", ""["", ""4"", ""]""], ""Sinh viên sau đại học"": ""2.263 người (2024) [ 4 ]"", ""Nghiên cứu sinh"": ""283 người (2024) [ 4 ]""}"
466,Đại học Dickinson,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Dickinson,"{""Loại"": ""Tư thục , khai phóng"", ""Khẩu hiệu"": ""Pietate et doctrina tuta libertas (Tín ngưỡng và giáo dục, thành trì bảo vệ tự do)"", ""Thành lập"": ""1783"", ""Hiệu trưởng"": ""Giáo sư William G. Durden"", ""Nhân viên"": ""210"", ""Khuôn viên"": [""Ngoại thành"", "", 170"", ""acre"", ""(0.7"", ""km"", ""²)""], ""Biệt danh"": ""Quỷ đỏ"", ""Tài trợ"": ""$280.1 triệu đôla Mỹ"", ""Website"": ""http://www.dickinson.edu/"", ""Sinh viên đại học"": ""2.300""}"
470,Đại học Exeter,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Exeter,"{""Khẩu hiệu"": ""tiếng Latinh : Lucem sequimur"", ""Khẩu hiệu trong Tiếng Anh"": ""We Follow The Light"", ""Loại hình"": ""công lập"", ""Thành lập"": [""1838 - St Luke's College"", ""1855 - Exeter School of Art"", ""1863 - Exeter School of Science"", ""1955 - University of Exeter (received"", ""royal charter"", "")""], ""Tài trợ"": ""38,2 triệu bảng Anh (thời điểm 31 tháng 7 năm 2018) [ 1 ]"", ""Kinh phí"": ""415,5 triệu bảng Anh (2017-18) [ 1 ]"", ""Chưởng ấn"": ""The Lord Myners"", ""Phó giám đốc"": ""Lisa Roberts"", ""Visitor"": ""Elizabeth II ex officio"", ""Giảng viên"": ""2.323 (2018/19) [ 2 ]"", ""Nhân viên quản lý"": ""2.647 (2018/19) [ 2 ]"", ""Sinh viên"": ""23.613 (2018/19)"", ""Sinh viên đại học"": ""18.932 (2018/19)"", ""Sinh viên sau đại học"": ""4.681 (2018/19)"", ""Vị trí"": [""Exeter"", "", Devon"", ""Penryn, Cornwall"", "","", ""Anh"", ""50°44′11″B"", ""3°32′04″T"", ""﻿ / ﻿"", ""50,736509°B 3,534422°T"", ""﻿ /"", ""50.736509; -3.534422""], ""Khuôn viên"": [""Streatham"", ""– 350 mẫu Anh (140 ha)"", ""["", ""3"", ""]"", ""Penryn"", ""– 70 mẫu Anh (28 ha)"", ""["", ""4"", ""]"", ""St Luke's"", ""– 16 mẫu Anh (6,5 ha)""], ""Màu"": ""Xanh lá và trắng"", ""Liên kết"": [""Russell Group"", ""Universities UK"", ""EUA"", ""ACU"", ""AMBA"", ""SETsquared"", ""GW4""], ""Website"": ""exeter .ac .uk""}"
472,Đại học Eötvös Loránd,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_E%C3%B6tv%C3%B6s_Lor%C3%A1nd,{}
473,Đại học Firenze,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Firenze,"{""Loại"": ""State-supported"", ""Thành lập"": ""1321"", ""Hiệu trưởng"": ""Prof. Augusto Marinelli"", ""Nhân viên"": ""2.288"", ""Số Sinh viên"": ""ca 59.500"", ""Sports teams"": ""CUS Firenze ( http://www.cus.firenze.it/ )"", ""Website"": ""www.unifi.it"", ""Thành viên"": ""EUA""}"
475,Trường Đại học Gadjah Mada,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Gadjah_Mada,{}
477,Đại học Genève,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Geneva,{}
479,Đại học Freiburg,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Freiburg,"{""Loại"": ""Đại học công lập"", ""Khẩu hiệu"": ""Die Wahrheit wird euch frei machen (\""The Truth Will Set You free\"")"", ""Thành lập"": ""1457"", ""Hiệu trưởng"": ""Prof. Dr. Hans-Jochen Schiewer"", ""Nhân viên"": ""4.578 cán bộ khoa học (gồm cả trung tâm y tế)"", ""Số Sinh viên"": ""21.622"", ""Màu"": ""Xanh da trời, đỏ, trắng"", ""Tài trợ"": ""268,3 triệu EUR p.a., [ 1 ] Medical Center ca. 560 mio EUR p.a. [ 2 ]"", ""Website"": ""www.uni-freiburg.de"", ""Thành viên"": ""EUA , IFPU , EUCOR LERU""}"
480,Đại học George Washington,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_George_Washington,"{""Tên cũ"": [""Cao đẳng Columbian"", ""["", ""1"", ""]"", ""Đại học Columbian"", ""["", ""2"", ""]""], ""Khẩu hiệu"": ""tiếng Latinh : Deus Nobis Fiducia"", ""Khẩu hiệu trong Tiếng Anh"": ""God is Our Trust [ 3 ] (Chúa là đức tin của chúng ta)"", ""Loại hình"": ""Tư thục"", ""Thành lập"": ""9 tháng 2 năm 1821"", ""Liên kết học tập"": ""CUWMA — NAICU — ORAU — SURA"", ""Tài trợ"": ""1,73 tỷ đô la Mỹ (2017) [ 4 ]"", ""Viện trưởng"": ""Thomas LeBlanc"", ""Phó hiệu trưởng"": ""Forrest Maltzman"", ""Giảng viên"": ""2.663"", ""Sinh viên"": ""27.159 (2016) [ 5 ]"", ""Sinh viên đại học"": ""11.244 (2016) [ 5 ]"", ""Sinh viên sau đại học"": ""15.486 (2016) [ 5 ]"", ""Sinh viên khác"": ""429 (2016) [ 5 ]"", ""Vị trí"": ""Washington, D.C. , Hoa Kỳ"", ""Khuôn viên"": [""Thành thị"", ""("", ""Foggy Bottom"", "")"", ""ngoại ô"", ""(khu trường sở núi Vernon và Virginia)""], ""Màu"": [""Nâu da bò và Xanh da trời"", ""["", ""6"", ""]""], ""Biệt danh"": ""Colonials"", ""Liên kết thể thao"": ""NCAA Division I – A-10"", ""Linh vật"": ""George [ 7 ]"", ""Website"": ""www .gwu .edu""}"
481,Đại học Edinburgh,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Edinburgh,"{""Loại"": ""Đại học công lập / Đại học cổ đại"", ""Thành lập"": ""1582 (nhận sinh viên 1583) [ 1 ]"", ""Hiệu trưởng"": ""Ann Henderson"", ""Nhân viên"": ""5188 FTE [ 3 ]"", ""Số Sinh viên"": ""36,491 (2016/17) [ 4 ]"", ""Khuôn viên"": ""Đô thị"", ""Màu"": """", ""Tài trợ"": ""392.1 triệu bảng Anh (tính đến ngày 31 tháng 7 năm 2017) [ 2 ]"", ""Kinh phí"": ""905.8 triệu bảng Anh (2016–17) [ 2 ]"", ""Website"": ""www.ed.ac.uk"", ""Thành viên"": [""Nhóm Russell"", ""Nhóm Coimbra"", ""LERU"", ""Universitas 21"", ""Hiệp hội đại học châu Âu"", ""Universities UK"", ""Universities Scotland""], ""Hiệu trưởng danh dự"": ""Anne của Liên hiệp Anh"", ""Sinh viên đại học"": ""23,301 [ 4 ]"", ""Sinh viên sau đại học"": ""13,190 [ 4 ]""}"
482,Đại học Gdańsk,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Gda%C5%84sk,"{""Khẩu hiệu"": ""In mari via tua (In sea your way)"", ""Thành lập"": ""20 tháng 3 năm 1970"", ""Hiệu trưởng"": ""Prof. UG dr hab. Jerzy Gwizdała"", ""Giảng viên"": ""1,700"", ""Sinh viên"": ""27,200"", ""Vị trí"": ""Gdańsk , Pomeranian Voivodeship , Ba Lan"", ""Website"": ""http://en.ug.edu.pl""}"
484,Đại học Duke,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Duke,"{""Tên cũ"": ""Brown School (1838–1841) Union Institute (1841–1851) Normal College (1851–1859) Trinity College (1859–1924)"", ""Khẩu hiệu"": ""Eruditio et Religio ( Tiếng Latinh ) [ 1 ]"", ""Loại hình"": ""Tư thục"", ""Thành lập"": ""1838"", ""Tài trợ"": ""$12.70 tỉ (2021) [ 2 ] (Trường cũng là nguồn hưởng hoa lợi chính (32%) của tổ chức độc lập Duke Endowment trị giá $3.4 tỉ) [ 3 ]"", ""Kinh phí"": ""$7.7 tỉ (trong năm tài khóa 2022) [ 4 ]"", ""Giảng viên"": ""3,522 (Thu 2016) [ 3 ]"", ""Nhân viên quản lý"": ""8,435 Nhân viên khuôn viên 37,142 Nhân viên toàn hệ thống đại học và y tế (tính tới tháng 7 năm 2015) [ 3 ]"", ""Sinh viên"": ""14,832 (Thu 2016) [ 3 ]"", ""Sinh viên đại học"": ""6,449 (Thu 2016) [ 3 ]"", ""Sinh viên sau đại học"": ""8,383 (Thu 2016) [ 3 ]"", ""Vị trí"": [""Durham"", "","", ""North Carolina"", "","", ""Mỹ"", ""36°0′4″B"", ""78°56′20″T"", ""﻿ / ﻿"", ""36,00111°B 78,93889°T"", ""﻿ /"", ""36.00111; -78.93889""], ""Khuôn viên"": ""Ngoại ô 8.691 mẫu Anh (35,2 km 2 ) [ 3 ]"", ""Màu"": [""màu xanh Duke, trắng"", ""["", ""5"", ""]"", ""["", ""6"", ""]""]}"
485,Đại học Giao thông Thượng Hải,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Giao_th%C3%B4ng_Th%C6%B0%E1%BB%A3ng_H%E1%BA%A3i,"{""Tên cũ"": ""Nanyang Public School Nan Yang College of Chiao Tung Đại học Giao thông Quốc gia Đại học Giao thông"", ""Khẩu hiệu"": [""饮水思源"", ""("", ""Yǐnshuǐsīyuán"", "")"", ""爱国荣校"", ""("", ""Àiguóróngxiào"", "")"", ""["", ""1"", ""]""], ""Khẩu hiệu trong Tiếng Anh"": ""Gratitude and Responsibility [ 2 ]"", ""Loại hình"": ""Đại học công lập"", ""Thành lập"": ""1896 ; 129 năm trước ( 1896 )"", ""Viện trưởng"": ""Đinh Khuê Lĩnh [ 3 ]"", ""Bí thư Đảng ủy"": ""Dương Chấn Bân"", ""Giảng viên"": ""3.061 [ 4 ]"", ""Sinh viên đại học"": ""16.221 [ 5 ]"", ""Sinh viên sau đại học"": ""21.768 [ 6 ]"", ""Vị trí"": [""Thượng Hải"", "","", ""Trung Quốc"", ""31°12′3″B"", ""121°25′47″Đ"", ""﻿ / ﻿"", ""31,20083°B 121,42972°Đ"", ""﻿ /"", ""31.20083; 121.42972"", ""﻿ ("", ""Shanghai Jiao Tong University"", "")""], ""Khuôn viên"": ""340 hécta (840 mẫu Anh)"", ""Liên kết"": ""C9 , Universitas 21 , Double First-Class Construction Đề án 985 , Đề án 211"", ""Website"": ""sjtu .edu .cn en .sjtu .edu .cn"", ""Giản thể"": ""上海交通大学"", ""Phồn thể"": ""上海交通大學"", ""Phiên âm"": ""Phiên âm Tiếng Hán tiêu chuẩn Bính âm Hán ngữ Shànghǎi Jiāotōng Dàxué Wade–Giles Shang-hai Chiao-t'ung Ta-hsüeh Tiếng Ngô Latinh hóa tiếng Thượng Hải Zånhae Jiohton Da-oh"", ""Bính âm Hán ngữ"": ""Shànghǎi Jiāotōng Dàxué"", ""Wade–Giles"": ""Shang-hai Chiao-t'ung Ta-hsüeh"", ""Latinh hóatiếng Thượng Hải"": ""Zånhae Jiohton Da-oh""}"
488,Đại học Giao thông Tây An,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Giao_th%C3%B4ng_T%C3%A2y_An,"{""Tọa độ"": ""34°14′50″B 108°58′45″Đ ﻿ / ﻿ 34,24722°B 108,97917°Đ ﻿ / 34.24722; 108.97917"", ""Loại"": ""Đại học công lập chung cho nam và nữ"", ""Khẩu hiệu"": ""精勤求学，敦笃励志，果毅力行，忠恕任事"", ""Thành lập"": ""1896"", ""Hiệu trưởng"": ""Wang Shuguo 王树国"", ""Giảng viên"": ""5583"", ""Khuôn viên"": ""Nội thành"", ""Website"": ""en .xjtu .edu .cn"", ""Thành viên"": ""C9"", ""Sinh viên đại học"": ""32.000""}"
490,Đại học Graz,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Graz,"{""Loại"": ""Công lập"", ""Thành lập"": ""1585"", ""Hiệu trưởng"": ""Alfred Gutschelhofer"", ""Nhân viên"": ""3.000"", ""Số Sinh viên"": ""22.000"", ""Website"": ""http://www.uni-graz.at"", ""Thành viên"": ""Coimbra Group , Utrecht Network""}"
491,Đại học Groningen,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Groningen,"{""Loại"": ""State University"", ""Khẩu hiệu"": [""Verbum domini lucerna pedibus nostris"", ""(\""The word of the Lord is a light for our feet\"")""], ""Thành lập"": ""1614"", ""Hiệu trưởng"": ""Professor Sibrand Poppema"", ""Giảng viên"": ""5,000 employees"", ""Số Sinh viên"": ""27,699"", ""Website"": ""www.rug.nl""}"
492,Đại học Goethe Frankfurt,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Goethe_Frankfurt,"{""Tên cũ"": ""Königliche Universität zu Frankfurt am Main [ 1 ]"", ""Loại hình"": ""Public"", ""Thành lập"": ""18 tháng 10 năm 1914 ( 1914-10-18 ) [ 1 ]"", ""Kinh phí"": ""€ 644.6 Mio. (2018) [ 2 ]"", ""Chưởng ấn"": ""Albrecht Fester [ 3 ]"", ""Viện trưởng"": ""Birgitta Wolff [ 4 ]"", ""Phó viện trưởng"": ""Simone Fulda , Rolf van Dick , Roger Erb , Manfred Schubert-Zsilavecz [ 5 ]"", ""Giảng viên"": ""3,055.97 ( FTE , 2018) [ 2 ]"", ""Nhân viên quản lý"": ""2,038.56 ( FTE , 2018) [ 2 ]"", ""Sinh viên"": ""46,325 (2019) [ 6 ]"", ""Sinh viên đại học"": ""21,366 (2019) [ 6 ]"", ""Sinh viên sau đại học"": ""7,169 (2019) [ 6 ]"", ""Nghiên cứu sinh"": ""1,664 (2019) [ 6 ]"", ""Sinh viên khác"": ""6,279 ( teacher education ) (2019) [ 6 ]"", ""Địa chỉ"": [""Campus Westend:"", ""Theodor-W.-Adorno-Platz 1"", "","", ""Frankfurt am Main"", "","", ""Hessen"", "","", ""60323"", "","", ""Germany"", ""50°7′40″B"", ""8°40′0″Đ"", ""﻿ / ﻿"", ""50,12778°B 8,66667°Đ"", ""﻿ /"", ""50.12778; 8.66667""], ""Khuôn viên"": ""multiple sites"", ""Ngôn ngữ"": ""Tiếng Đức"", ""Website"": ""www .goethe-university-frankfurt .de""}"
493,Đại học Glasgow,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Glasgow,"{""Loại"": ""Công lập"", ""Khẩu hiệu"": [""Via, Veritas, Vita"", ""(Con đường, Sự thật và Cuộc sống)""], ""Thành lập"": ""1451"", ""Hiệu trưởng"": ""Mordechai Vanunu"", ""Nhân viên"": ""5.807 [ 2 ]"", ""Số Sinh viên"": ""20.018 [ 3 ]"", ""Màu"": [""Graduate"", ""Thạc sĩ Thần học"", ""Nha khoa"", ""Nursing""], ""Tài trợ"": ""£ 361.7 triệu [ 1 ]"", ""Website"": ""http://www.gla.ac.uk"", ""Thành viên"": ""Russell Group , Universitas 21"", ""Hiệu trưởng danh dự"": ""Sir Kenneth Calman"", ""Sinh viên đại học"": ""15.397 [ 4 ]"", ""Sinh viên sau đại học"": ""4.682 [ 4 ]""}"
494,Đại học Gothenburg,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Gothenburg,"{""Khẩu hiệu"": ""Tradita innovare innovata tradere"", ""Khẩu hiệu trong Tiếng Anh"": ""Renew our heritage and pass it on renewed"", ""Loại hình"": ""Đại học công lập"", ""Thành lập"": ""1891 ; 134 năm trước ( 1891 )"", ""Liên kết"": ""EMU EUTOPIA"", ""Phó giám đốc"": ""Malin Broberg"", ""Sinh viên"": ""53,624 (2023), [ 2 ] 28,462 ( FTE ) [ 2 ]"", ""Nghiên cứu sinh"": ""801 [ 2 ]"", ""Vị trí"": ""Göteborg , Thụy Điển"", ""Khuôn viên"": ""Đô thị"", ""Màu"": ""blue, white"", ""Website"": ""www .gu .se /en /""}"
499,Đại học La Habana,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Havana,{}
500,Đại học Hamburg,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Hamburg,"{""Khẩu hiệu"": ""Der Forschung, der Lehre, der Bildung"", ""Khẩu hiệu trong Tiếng Anh"": ""For research, for teaching, for education"", ""Loại hình"": ""Đại học công lập"", ""Thành lập"": ""1919 ; 106 năm trước ( 1919 )"", ""Liên kết học tập"": ""EUA , Campus Europae , German U15 , German Excellence Initiative"", ""Kinh phí"": ""700 triệu euro [ 2 ]"", ""Chưởng ấn"": ""Martin Hecht"", ""Viện trưởng"": ""Hauke Heekeren [ de ]"", ""Giảng viên"": ""15,331 [ 2 ]"", ""Nhân viên quản lý"": ""8,896 [ 2 ]"", ""Sinh viên"": ""42,819 [ 2 ]"", ""Nghiên cứu sinh"": ""5,898 [ 2 ]"", ""Vị trí"": ""Hamburg , Đức"", ""Khuôn viên"": ""Đô thị"", ""Màu"": [""Red and white""], ""Website"": ""uni-hamburg .de""}"
501,Đại học Greenwich,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Greenwich,"{""Tên cũ"": [""Trường Bách khoa Woolwich"", ""(1890–1970)"", ""Trường Bách khoa Thames"", ""(1970–1992)""], ""Khẩu hiệu"": ""tiếng Latinh : Discere, Agere, Conficere"", ""Khẩu hiệu trong Tiếng Anh"": ""\""To learn, to do, to achieve\"""", ""Loại hình"": ""Đại học công lập"", ""Thành lập"": [""1890"", ""("", ""1890"", "")"", ""- Trường Bách khoa Woolwich"", ""1992 - Đại học""], ""Kinh phí"": ""329,4 triệu bảng Anh (2023/2024) [ 1 ]"", ""Chưởng ấn"": ""Lord Boateng"", ""Phó giám đốc"": ""Jane Harrington"", ""Sinh viên"": ""(2019/20) [ 2 ]"", ""Sinh viên đại học"": ""(2019/20) [ 2 ]"", ""Sinh viên sau đại học"": ""(2019/20) [ 2 ]"", ""Vị trí"": [""Luân Đôn"", "","", ""Vương quốc Liên hiệp Anh và Bắc Ireland"", ""51°29′00″B"", ""0°00′22″T"", ""﻿ / ﻿"", ""51,483372°B 0,006075°T"", ""﻿ /"", ""51.483372; -0.006075""], ""Khuôn viên"": ""Multiple sites"", ""Màu"": ""Blue -"", ""Liên kết"": [""University Alliance"", ""Universities UK"", ""Association of Commonwealth Universities"", ""EUA""], ""Website"": ""gre .ac .uk""}"
505,Đại học Heidelberg,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Heidelberg,"{""Khẩu hiệu"": ""Semper apertus ( tiếng Latinh ) [ 4 ]"", ""Khẩu hiệu trong Tiếng Anh"": ""Always open"", ""Loại hình"": ""Đại học công lập"", ""Thành lập"": ""18 tháng 10 năm 1386 ; 639 năm trước ( 1386-10-18 )"", ""Kinh phí"": ""764,9 triệu euro (2018) [ 5 ]"", ""Chưởng ấn"": ""Holger Schroeter"", ""Viện trưởng"": ""Frauke Melchior"", ""Nhân viên quản lý"": ""8,397 [ 6 ]"", ""Sinh viên"": ""28,959 (SS2024) [ 7 ]"", ""Sinh viên đại học"": ""10,458 [ 7 ]"", ""Sinh viên sau đại học"": ""13,410 [ 7 ]"", ""Nghiên cứu sinh"": ""4,114 [ 7 ]"", ""Vị trí"": [""Heidelberg"", "","", ""Baden-Württemberg"", "","", ""Đức""], ""Khuôn viên"": ""Đô thị / Làng đại học và ngoại ô"", ""Màu"": [""Sandstone red and gold""], ""Liên kết"": ""German Universities Excellence Initiative , LERU , Coimbra Group , U15 , Hiệp hội đại học châu Âu"", ""Website"": ""www .uni-heidelberg .de /en""}"
508,Đại học Helsinki,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Helsinki,"{""Tọa độ"": ""60°10′10″B 024°57′0″Đ ﻿ / ﻿ 60,16944°B 24,95°Đ ﻿ / 60.16944; 24.95000"", ""Loại"": ""Công"", ""Thành lập"": ""1640"", ""Hiệu trưởng"": ""Thomas Wilhelmsson"", ""Nhân viên"": ""8.150"", ""Số Sinh viên"": ""35.200"", ""Khuôn viên"": ""Đô thị"", ""Tài trợ"": ""€ 624 triệu"", ""Website"": ""www.helsinki.fi/university"", ""Thành viên"": [""LERU"", ""Unica"", ""Utrecht Network"", ""Europaeum""], ""Hiệu trưởng danh dự"": ""Ilkka Niiniluoto"", ""Sinh viên đại học"": ""28.600"", ""Sinh viên sau đại học"": ""5.600""}"
509,Đại học Hebrew của Jerusalem,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Hebrew_c%E1%BB%A7a_Jerusalem,"{""Loại"": ""công lập"", ""Thành lập"": ""1918"", ""Hiệu trưởng"": ""Giáo sư Sarah Stroumsa"", ""Giảng viên"": ""1.200"", ""Số Sinh viên"": ""22.000"", ""Biệt danh"": ""Hebrew U, HUJI"", ""Website"": ""http://new.huji.ac.il/en"", ""Thành viên"": ""UNIMED"", ""Sinh viên đại học"": ""12.000"", ""Sinh viên sau đại học"": ""10.000""}"
510,Đại học Cao Ly,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_H%C3%A0n_Qu%E1%BB%91c,{}
